fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category
2909,"324401522",Fontana - Għajn,,bus_stop,"1822",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Fontana,Others
2910,"148350669",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:markings""=>""yes""",Il-Fontana,Others
2911,"747552267",Knight's Wash House,,,,,,,,"""drinking_water""=>""no"",""name:mt""=>""L-Ghajn tal-Hasselin"",""natural""=>""spring""",Il-Fontana,Others
2913,"12543411145",,,,,,,,,"""amenity""=>""bench""",Il-Fontana,Others
2914,"12543411146",,,,,,,,,"""amenity""=>""bench""",Il-Fontana,Others
2915,"12543411147",,,,,,,,,"""amenity""=>""waste_basket""",Il-Fontana,Others
2916,"12543412558",,,,,,,,,"""amenity""=>""bench""",Il-Fontana,Others
2917,"12543412559",,,,,,,,,"""amenity""=>""bench""",Il-Fontana,Others
2918,"13197772510",Is-Saqwi,,,,,,locality,,,Il-Fontana,Others
2922,"5058341732",Victoria (Ir-Rabat) - Dminka,,bus_stop,"4712",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Il-Fontana,Others
2924,"5058341731",Fontana - Manresa,,bus_stop,"1912",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Fontana,Others
2925,"11998970674",Fontana - Manresa,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Fontana,Others
2926,"11998970675",Victoria (Ir-Rabat) - Labini,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Fontana,Others
2927,"13287573842",Bieb il-Għajn,,,,,,locality,,,Il-Fontana,Others
2928,"5251653497",,,crossing,,,,,,"""crossing""=>""zebra""",Il-Fontana,Others
2929,"4427430087",,,,,,,,survey_point,,Il-Fontana,Others
2930,"2807197056",,,,,,,,,"""amenity""=>""recycling"",""location""=>""overground"",""recycling_type""=>""container""",Il-Fontana,Others
2931,"12543011657",,,,,,,,,"""natural""=>""tree""",Il-Fontana,Others
2932,"12543278689",,bollard,,,,,,,,Il-Fontana,Others
2933,"12543011656",,,,,,,,,"""playground""=>""slide""",Il-Fontana,Others
2934,"2804869220",,bollard,,,,,,,,Il-Fontana,Others
2935,"12543278690",,bollard,,,,,,,,Il-Fontana,Others
2936,"324401337",,,,,,,,,"""amenity""=>""toilets""",Il-Fontana,Others
2937,"12543011655",,,,,,,,,"""playground""=>""structure""",Il-Fontana,Others
2938,"5251653499",,,,,,,,,"""amenity""=>""telephone""",Il-Fontana,Others
2939,"12543011384",,,,,,,,,"""entrance""=>""yes""",Il-Fontana,Others
2940,"12375920853",,,,,,,,survey_point,,Il-Fontana,Others
2941,"11998970672",Fontana - Parrokkjali,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Fontana,Others
2942,"5064539894",Fontana - Parrokkjali,,bus_stop,"1834",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Il-Fontana,Others
2943,"12543011667",,bollard,,,,,,,,Il-Fontana,Others
2944,"12543011665",,bollard,,,,,,,,Il-Fontana,Others
2945,"12543011666",,bollard,,,,,,,,Il-Fontana,Others
2946,"2807197057",,bollard,,,,,,,,Il-Fontana,Others
2947,"8978151848",,,stop,,,,,,,Il-Fontana,Others
2948,"4642726941",,,crossing,,,,,,"""crossing""=>""zebra""",Il-Fontana,Others
2949,"131756121",Il-Fontana,,,,,,village,,"""alt_name""=>""Fontana;It-Triq Tal-Għajn"",""alt_name:it""=>""La via della sorgente"",""name:ar""=>""الفونتانا"",""name:en""=>""Fontana"",""name:it""=>""Fontana"",""name:ko""=>""폰타나"",""name:uk""=>""Фонтана"",""population""=>""985"",""wikidata""=>""Q1002742"",""wikimedia_commons""=>""Category:Fontana, Gozo"",""wikipedia""=>""en:Fontana, Gozo""",Il-Fontana,Others
2950,"324401186",Fontana - Parrokkjali,,bus_stop,"1834",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Il-Fontana,Others
2951,"11998970671",Fontana - Parrokjali,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Fontana,Others
2952,"5058341255",Fontana - Andar,,bus_stop,"4009",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Il-Fontana,Others
2953,"259237671",,bollard,,,,,,,,Il-Fontana,Others
2954,"11708708507",,,stop,,,,,,"""direction""=>""forward""",Il-Fontana,Others
2955,"324401443",,bollard,,,,,,,"""bollard""=>""fixed""",Il-Fontana,Others
2956,"5058341734",Fontana - Dimech,,bus_stop,"1911",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Il-Fontana,Others
2957,"11998958867",Fontana - Dimech,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Fontana,Others
2958,"5251653502",,bollard,,,,,,,,Il-Fontana,Others
2959,"11998970673",Fontana - Ġiljan,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Fontana,Others
2960,"5064539895",Fontana - Ġiljan,,bus_stop,"4735",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Il-Fontana,Others
2961,"12543278701",,bollard,,,,,,,,Il-Fontana,Others
2962,"12543278702",,bollard,,,,,,,,Il-Fontana,Others
2967,"12550456364",,,,,,,,,"""amenity""=>""bench""",Il-Fontana,Others
2968,"12550456365",,,,,,,,,"""amenity""=>""bench""",Il-Fontana,Others
2969,"13287573843",Għajn il-Kbira,,,,,,locality,,,Il-Fontana,Others
2970,"13355318444",,,,,,,,,"""amenity""=>""post_box""",Il-Fontana,Others
2971,"11998970670",Fontana - Andar,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Il-Fontana,Others
2975,"3804559153",Tal-Qattara,,,,,,locality,,,Ta' Kerċem,Others
2976,"2309730393",,gate,,,,,,,,Ta' Kerċem,Others
2977,"3001850160",Gozo (GZO),,,,,,,beacon,"""airmark""=>""beacon"",""type""=>""VOR""",Ta' Kerċem,Others
2978,"8372413076",,,,,,,,,"""ford""=>""yes""",Ta' Kerċem,Others
2979,"4084438254",Għajn Abdul / Għajn Għabdun,,,,,,,,"""drinking_water""=>""no"",""natural""=>""spring""",Ta' Kerċem,Others
2980,"10743777330",,,,,,,,,"""ford""=>""yes""",Ta' Kerċem,Others
2981,"4420359489",Gozo Vor Generator,,,,,,,,"""amenity""=>""charging_station"",""name:en""=>""Gozo Vor Generator""",Ta' Kerċem,Others
2982,"8963486169",,,,,,,,,"""ford""=>""yes""",Ta' Kerċem,Others
2983,"258910743",,,,,,,,,"""ford""=>""yes""",Ta' Kerċem,Others
2984,"2991917741",Ta’ Dbieġi,,,,,,,,"""natural""=>""peak"",""wikidata""=>""Q20922960""",Ta' Kerċem,Others
2985,"13056420974",Tal-Qattara,,,,,,locality,,,Ta' Kerċem,Others
2986,"9107831822",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ta' Kerċem,Others
2987,"9107831821",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ta' Kerċem,Others
2988,"9107831823",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ta' Kerċem,Others
2989,"9107831820",,,,,,,,,"""amenity""=>""telephone""",Ta' Kerċem,Others
2990,"9107831819",,,,,,,,,"""historic""=>""memorial"",""memorial""=>""obelisk""",Ta' Kerċem,Others
2991,"5064091312",Santa Luċija - Santa Luċija,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
2992,"5064091887",L-Għarb - Ixtabi,,bus_stop,"4698",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
2993,"5064091867",Santa Luċija - Santa Luċija,,bus_stop,"1942",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""check_date:shelter""=>""2022-10-25"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
2994,"131787043",Santa Luċija,,,,,,hamlet,,"""wikidata""=>""Q1256169"",""wikimedia_commons""=>""Category:Santa Luċija, Gozo"",""wikipedia""=>""en:Santa Luċija, Gozo""",Ta' Kerċem,Others
2996,"11998855372",Santa Luċija - Sajula,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
2997,"5064091868",Santa Luċija - Sajula,,bus_stop,"1941",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
2998,"11998855371",Santa Luċija - Kixkien,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
2999,"5064091866",Santa Luċija - Kixkien,,bus_stop,"1943",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3000,"5064091865",Santa Luċija - Għadra,,bus_stop,"1944",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3001,"4783723123",San Ġorġ - Berrini,,bus_stop,"1940",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3002,"11998855373",San Ġorġ - Berrini,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3003,"255138167",,,crossing,,,,,,"""crossing""=>""zebra"",""crossing:island""=>""no""",Ta' Kerċem,Others
3004,"5061940559",San Niklaw - Wilderness,,bus_stop,"1889",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3005,"11998827561",San Niklaw - Wilderness,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3006,"11998970713",Santa Luċija - Għadra,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3007,"12621446434",,,,,,,,charge_point,,Ta' Kerċem,Others
3008,"12625204824",,,,,,,,,"""amenity""=>""bicycle_parking""",Ta' Kerċem,Others
3009,"12989610726",,gate,,,,,,,"""access""=>""no"",""bicycle""=>""no"",""foot""=>""no"",""height""=>""2.2"",""horse""=>""no"",""material""=>""metal"",""motor_vehicle""=>""no""",Ta' Kerċem,Others
3013,"11442865591",,,,,,,,,"""natural""=>""tree""",Ta' Kerċem,Others
3014,"12588946079",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3015,"12588946080",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3016,"12588946081",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3017,"12588946082",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3018,"12588946083",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3019,"12588946084",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3020,"12588946085",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3022,"9107793013",,,,,,,,,"""amenity""=>""post_box"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""website""=>""https://www.maltapost.com""",Ta' Kerċem,Others
3023,"5064091863",Ta' Kerċem - Kerċem,,bus_stop,"1945",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3024,"1539994292",,,crossing,,,,,,"""crossing""=>""zebra"",""crossing:island""=>""no""",Ta' Kerċem,Others
3025,"9107793012",,gate,,,,,,,,Ta' Kerċem,Others
3028,"5064091853",Ta' Kerċem - Calleja,,bus_stop,"1946",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3030,"9107793009",,,crossing,,,,,,"""crossing""=>""marked"",""crossing:markings""=>""yes""",Ta' Kerċem,Others
3031,"9107793007",,,crossing,,,,,,"""crossing""=>""marked"",""crossing:island""=>""no"",""crossing:markings""=>""yes""",Ta' Kerċem,Others
3032,"11998970710",Ta' Kerċem - Girgor,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3033,"5064091841",Ta' Kerċem - Girgor,,bus_stop,"1947",,,,,"""bench""=>""no"",""bin""=>""no"",""bus""=>""yes"",""departures_board""=>""timetable"",""lit""=>""no"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3034,"131748932",Ta' Kerċem,,,,,,village,,"""alt_name:en""=>""Kercem"",""name:ar""=>""كرتشم"",""name:en""=>""Kerċem"",""name:it""=>""Chercem"",""name:uk""=>""Керчем"",""population""=>""1938"",""wikidata""=>""Q674679"",""wikimedia_commons""=>""Category:Kerċem"",""wikipedia""=>""en:Kerċem""",Ta' Kerċem,Others
3035,"5064091822",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3036,"5064091825",,,street_lamp,,,,,,,Ta' Kerċem,Others
3037,"3547340213",,,,,,,,,"""natural""=>""tree""",Ta' Kerċem,Others
3038,"5064091823",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3039,"5064091821",Ta' Kerċem - Pietru,,bus_stop,"4704",,,,,"""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3040,"5064091826",St. Gregory the Great,,,,,,,,"""historic""=>""memorial"",""memorial""=>""statue"",""name:mt""=>""San Girgor il-Kbir""",Ta' Kerċem,Others
3041,"3547340101",,,,,,,,,"""natural""=>""tree""",Ta' Kerċem,Others
3042,"11998970709",Ta' Kerċem - Pietru,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3043,"5064091824",,,street_lamp,,,,,,,Ta' Kerċem,Others
3044,"11998827559",Victoria (Ir-Rabat) - Ġwanni,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3045,"11998970711",Ta' Kerċem - Calleja,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3046,"11998970712",Ta' Kerċem - Kerċem,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3047,"12589716205",,,,,,,,charge_point,,Ta' Kerċem,Others
3054,"12617827807",,,,,,,,survey_point,,Ta' Kerċem,Others
3055,"13125136474",,,stop,,,,,,"""direction""=>""forward""",Ta' Kerċem,Others
3056,"13202135641",,,,,,,,,"""historic""=>""memorial"",""memorial""=>""plaque""",Ta' Kerċem,Others
3058,"5064091833",,,crossing,,,,,,"""crossing""=>""uncontrolled"",""crossing:markings""=>""yes""",Ta' Kerċem,Others
3060,"12603540905",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3061,"12603540904",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3062,"12587274045",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3064,"12587274044",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3067,"5064091306",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ta' Kerċem,Others
3068,"5064091307",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Ta' Kerċem,Others
3069,"5064091314",Ta' Kerċem - Ġnien,,bus_stop,"1948",,,,,"""bench""=>""yes"",""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3070,"5064091305",Ta' Kerċem - Ġnien,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3072,"5064091313",Ta' Kerċem - Lunzjata,,bus_stop,"1949",,,,,"""bench""=>""yes"",""bus""=>""yes"",""departures_board""=>""timetable"",""network""=>""Malta Public Transport"",""operator""=>""Malta Public Transport"",""public_transport""=>""platform"",""shelter""=>""no"",""website""=>""https://www.publictransport.com.mt/""",Ta' Kerċem,Others
3073,"5064091303",Ta' Kerċem - Lunzjata,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",Ta' Kerċem,Others
3074,"5064091304",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3075,"12538771335",Għar Għerduf Catacombs,,,,,,,,"""historic""=>""yes"",""wikidata""=>""Q104864335"",""wikipedia""=>""en:Għar Għerduf catacombs""",Ta' Kerċem,Others
3076,"6205151616",,,,,,,,,"""amenity""=>""bench""",Ta' Kerċem,Others
3077,"6205151614",Għajn Tuta,,,,,,,,"""natural""=>""spring""",Ta' Kerċem,Others
3078,"2835499303",Lunzjata Fountain,,,,,,,,"""natural""=>""spring""",Ta' Kerċem,Others
3079,"1556173698",Ras il-Wardja,,,,,,,,"""historic""=>""archaeological_site"",""name:en""=>""Wardija Punic Temple""",San Lawrenz,Others
3083,"1538433858",,,,,,,,,"""amenity""=>""toilets"",""changing_table""=>""no"",""fee""=>""no"",""wheelchair""=>""no""",San Lawrenz,Others
3084,"8747222796",,,,,,,,,"""leaf_cycle""=>""evergreen"",""leaf_type""=>""needleleaved"",""natural""=>""tree""",San Lawrenz,Others
3086,"8747222795",,,,,,,,,"""leaf_cycle""=>""evergreen"",""leaf_type""=>""needleleaved"",""natural""=>""tree""",San Lawrenz,Others
3087,"8747222794",,,,,,,,,"""natural""=>""tree""",San Lawrenz,Others
3088,"8747222793",,,,,,,,,"""natural""=>""tree""",San Lawrenz,Others
3089,"8747222792",,,,,,,,,"""natural""=>""tree""",San Lawrenz,Others
3090,"4604227130",San Lawrenz - Dwejra,,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position""",San Lawrenz,Others
