fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags,name_2,trip_category,keep_for_od
213,"4190296764",Locanda La Gelsomina,,,,,,,,"""addr:city""=>""Il-Birgu (Vittoriosa)"",""addr:country""=>""MT"",""addr:housenumber""=>""3"",""addr:postcode""=>""BRG 1131"",""addr:street""=>""Triq il-Kunsill Popolari"",""phone""=>""+356 2180 7897"",""tourism""=>""hotel"",""website""=>""https://www.locandalagelsomina.com/""",Il-Birgu,Recreation,Yes
214,"2530469486",Indulgence Divine,,,,,,,,"""addr:city""=>""Il-Birgu (Vittoriosa)"",""addr:country""=>""MT"",""addr:postcode""=>""BRG 1105"",""addr:street""=>""Triq Alessandru VII"",""tourism""=>""hotel"",""website""=>""https://www.indulgencedivine.com/""",Il-Birgu,Recreation,Yes
216,"11591823060",Id-Dar Normanna (Triq it-Tramuntata),,,,,,,,"""direction""=>""280"",""information""=>""board"",""inscription:en""=>""This House with Siculo-Norman features was built in the 13th Century. Prominent is the double-light window with Gothic arcading and the Norman style friezing along the façade."",""name:en""=>""The Norman House (North Street)"",""tourism""=>""information""",Il-Birgu,Recreation,Yes
218,"12651726180",Taste of Vietnam,,,,,,,,"""addr:housenumber""=>""24"",""addr:street""=>""Triq Alessandru VII"",""amenity""=>""restaurant"",""cuisine""=>""vietnamese"",""opening_hours""=>""Tu-Sa 13:00-22:00; Su 11:00-18:00"",""phone""=>""+35621806868"",""website""=>""https://www.facebook.com/tasteofvietnam.asiancuisine""",Il-Birgu,Recreation,Yes
219,"12651726181",Fanu Butcher,,,,,,,,"""addr:housenumber""=>""46"",""addr:street""=>""Triq Alessandru VII"",""mobile""=>""+356 7927 8254"",""opening_hours""=>""Mo-Fr 08:00-18:30; Sa 07:00-14:00"",""shop""=>""butcher""",Il-Birgu,Shopping,Yes
220,"5590796821",Auberge de Castille et Portugal,,,,,,,,"""historic""=>""monument"",""name:fr""=>""Auberge de Castille et Portugal"",""wikidata""=>""Q16252180"",""wikipedia""=>""en:Auberge de Castille et Portugal""",Il-Birgu,Recreation,Yes
223,"246586387",,,,,,,,,"""noexit""=>""yes""",Il-Birgu,Others,Yes
225,"1513473056",Bastion Castille,,,,,,,,"""historic""=>""castle""",Il-Birgu,Recreation,Yes
226,"10018287162",,,,,,,,,"""defensive_works""=>""hornwork"",""direction""=>""NE"",""wikimedia_commons""=>""File:Nicpmi-01514-1-birgu fortifications hornwork of the post of castile.jpg""",Il-Birgu,Others,Yes
239,"12651728311",Chetwyn,,,,,,,,"""addr:housenumber""=>""14"",""addr:street""=>""Triq il-Mina il-Kbira"",""mobile""=>""+356 9902 7321"",""shop""=>""convenience""",Il-Birgu,Shopping,Yes
240,"12660930200",Annunciation Church,,,,,,,,"""amenity""=>""place_of_worship"",""religion""=>""christian""",Il-Birgu,Recreation,Yes
241,"12664527917",Ghost House,,,,,,,,"""addr:housenumber""=>""15"",""addr:street""=>""Triq il-Kwartier"",""opening_hours""=>""Mo-Su 09:00-19:00"",""tourism""=>""museum""",Il-Birgu,Recreation,Yes
242,"11806559030",Marker,,,,,,,,,Il-Birgu,Others,Yes
246,"1460229800",,,,,,,,,"""amenity""=>""parking"",""parking""=>""street_side""",Il-Birgu,Others,Yes
248,"11418685549",,,,,,,,,"""amenity""=>""bench""",Il-Birgu,Others,Yes
249,"11418685550",,,,,,,,,"""amenity""=>""bench""",Il-Birgu,Others,Yes
251,"6833892296",Forti San Salvatore,,,,,,,,"""historic""=>""fort"",""name:ar""=>""حصن سان سالفاتوري"",""name:en""=>""Fort San Salvatore"",""name:mt""=>""Forti San Salvatore"",""wikidata""=>""Q20667115"",""wikimedia_commons""=>""Category:Fort San Salvatore"",""wikipedia""=>""en:Fort San Salvatore""",Il-Birgu,Recreation,Yes
253,"11418685551",,,,,,,,,"""information""=>""guidepost"",""tourism""=>""information""",Il-Birgu,Recreation,Yes
254,"11591821585",,,,"167",,,,,"""amenity""=>""post_box"",""collection_times""=>""Mo-Sa 7:00"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""post_box:type""=>""wall"",""website""=>""https://www.maltapost.com""",Il-Birgu,Personal Errands,Yes
256,"11591819592",,,,"169",,,,,"""amenity""=>""post_box"",""collection_times""=>""Mo-Sa 7:00"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""post_box:type""=>""lamp"",""website""=>""https://www.maltapost.com""",Il-Birgu,Personal Errands,Yes
258,"7536210553",,,,,,,,,"""amenity""=>""charging_station"",""capacity""=>""2""",Il-Birgu,Others,Yes
260,"11591853329",,,,,,,,,"""amenity""=>""post_box"",""collection_times""=>""Mo-Sa 7:00"",""manufacturer""=>""W.T. Allen & Co. Ltd London"",""operator""=>""MaltaPost"",""operator:wikidata""=>""Q4171158"",""post_box:type""=>""wall"",""royal_cypher""=>""EIIR"",""website""=>""https://www.maltapost.com""",Il-Birgu,Personal Errands,Yes
262,"5276932656",,,,,,,,,"""amenity""=>""recycling"",""recycling_type""=>""container""",Il-Birgu,Others,Yes
272,"5276932642",,,,,,,,,"""amenity""=>""recycling"",""recycling_type""=>""container""",Il-Birgu,Others,Yes
273,"1737944085",De La Salle Bookshop,,,,,,,,"""books""=>""textbook"",""shop""=>""books"",""short_name""=>""DLS Bookshop""",Il-Birgu,Shopping,Yes
281,"13018829017",,,,,,,,,"""leisure""=>""pitch""",Il-Birgu,Recreation,Yes
291,"11591836738",,,,,,,,water_well,"""drinking_water""=>""no"",""pump""=>""no""",Il-Birgu,Others,Yes
294,"11591851935",Thomas McSweeney,,,,,,,,"""historic""=>""memorial"",""inscription""=>""SACRED TO THE MEMORY OF THOMAS MCSWEENEY EXECUTED ON H.M.S. RODNEY 8TH JUNE 1837 AGED 23 YEARS."",""memorial""=>""plaque"",""wikimedia_commons""=>""Category:Thomas McSweeney's Grave, Birgu""",Il-Birgu,Recreation,Yes
296,"2269132870",Bieb is-Sultan,,,,,,,,"""alt_name""=>""Notre Dame Gate"",""designation""=>""17th century gate house"",""historic""=>""monument"",""name:pl""=>""Brama Notre Dame"",""wikidata""=>""Q26965384"",""wikimedia_commons""=>""Category:Notre Dame Gate (Cottonera Lines)"",""wikipedia""=>""en:Notre Dame Gate""",Il-Birgu,Recreation,Yes
298,"1070837999",Saint Edward’s College,,,,,,,,"""amenity""=>""school"",""wikipedia""=>""en:St Edward's College, Malta""",Il-Birgu,Education,Yes
299,"13269843656",,,,,,,,survey_point,,Il-Birgu,Others,Yes
300,"13299209893",,,,,,,,survey_point,,Il-Birgu,Others,Yes
301,"7074442886",,,,,,,,,"""amenity""=>""bench"",""backrest""=>""yes""",Tas-Sliema,Others,Yes
302,"6762940584",HB mini market,,,,,,,,"""addr:city""=>""Tas-Sliema"",""addr:country""=>""MT"",""addr:street""=>""Mattew Pulis Street"",""shop""=>""convenience"",""wheelchair""=>""no""",Tas-Sliema,Shopping,Yes
303,"11578529698",,,,,,,,,"""amenity""=>""waste_basket""",Tas-Sliema,Others,Yes
305,"11578495997",,,,,,,,,"""amenity""=>""waste_basket""",Tas-Sliema,Others,Yes
306,"12694888816",Sotto Pinsa Romana Sliema,,,,,,,,"""addr:street""=>""Triq Mattew Pulis"",""amenity""=>""restaurant"",""contact:tripadvisor""=>""https://www.tripadvisor.com/Restaurant_Review-g190327-d26997598-Reviews-Sotto_Pinsa_Romana_Sliema-Sliema_Island_of_Malta.html"",""cuisine""=>""pizza;burger;italian;italian_pizza"",""website""=>""https://zeroseimalta.com/stores/sotto-pinsa-romana-sliema/""",Tas-Sliema,Recreation,Yes
307,"7923899315",Phoenix Salon - Hair & Nails,,,,,,,,"""addr:city""=>""Tas-Sliema"",""addr:country""=>""MT"",""addr:housenumber""=>""47"",""addr:street""=>""Triq Pace"",""air_conditioning""=>""yes"",""brand""=>""Goldwell;Kerasilk"",""internet_access""=>""wlan"",""internet_access:fee""=>""customers"",""mobile""=>""+356 9957 8917"",""opening_hours""=>""Mo-Tu 09:00-17:00; We-Fr 09:00-20:00; Sa 09:00-18:00"",""payment:cash""=>""yes"",""payment:credit_cards""=>""yes"",""payment:debit_cards""=>""yes"",""payment:mastercard""=>""yes"",""payment:visa""=>""yes"",""phone""=>""+356 2133 7830"",""shop""=>""hairdresser"",""start_date""=>""2019-06-01"",""website""=>""https://phoenixsalon.eu/""",Tas-Sliema,Shopping,Yes
308,"4520210790",Bonavia Offset Printers,,,,,,,,"""addr:street""=>""Ix-Xatt ta' Tigné"",""name:en""=>""Bonavia Offset Printers"",""shop""=>""copyshop""",Tas-Sliema,Shopping,Yes
310,"11578529539",The Maltese Islands,,,,,,,,"""information""=>""map"",""tourism""=>""information""",Tas-Sliema,Recreation,Yes
311,"9788277564",,,,,,,,,"""amenity""=>""bicycle_parking""",Tas-Sliema,Others,Yes
312,"12981977878",Coffee Fellows,,,,,,,,"""amenity""=>""cafe"",""check_date""=>""2025-07-24"",""contact:facebook""=>""https://www.facebook.com/coffeefellowsmalta"",""contact:instagram""=>""https://www.instagram.com/coffeefellows_malta/"",""delivery""=>""no"",""email""=>""info@ttbl.mt"",""image""=>""https://coffeefellows.mt/wp-content/uploads/2023/11/CF_Logokopf_2022_Web-RGB-copy-170x300.jpg"",""internet_access""=>""wlan"",""internet_access:fee""=>""no"",""mobile""=>""+356 7734 9234"",""opening_hours""=>""07:00-21:00; PH off"",""outdoor_seating""=>""yes"",""payment:coins""=>""yes"",""payment:contactless""=>""yes"",""payment:mastercard""=>""yes"",""payment:notes""=>""yes"",""payment:visa""=>""yes"",""smoking""=>""outside"",""takeaway""=>""yes"",""toilets""=>""yes"",""toilets:access""=>""customers"",""toilets:unisex""=>""yes"",""toilets:wheelchair""=>""yes"",""website""=>""https://coffeefellows.mt/"",""wheelchair""=>""yes""",Tas-Sliema,Recreation,Yes
313,"11578493786",,,,,,,,,"""amenity""=>""waste_basket""",Tas-Sliema,Others,Yes
314,"11578638374",,,,,,,,,"""addr:housenumber""=>""25"",""addr:street""=>""Triq Robert Arrigo""",Tas-Sliema,Others,Yes
315,"6202175885",Mediterranean Court,,,,,,,,"""addr:street""=>""Ix-Xatt ta' Tigné"",""tourism""=>""hostel""",Tas-Sliema,Recreation,Yes
316,"11410821469",Eteer Building,,,,,,,,"""addr:housenumber""=>""#32 Flat #4"",""addr:street""=>""Triq Tigné"",""tourism""=>""apartment""",Tas-Sliema,Recreation,Yes
317,"11623001269",Bar Queen Elizabeth II,,,,,,,,"""amenity""=>""bar""",Tas-Sliema,Recreation,Yes
318,"5243882607",Reflex Total Fitness Centre,,,,,,,,"""leisure""=>""fitness_centre"",""opening_hours""=>""Mo-Fr 06:00-22:00; Sa 07:00-19:00; Su 08:00-16:00""",Tas-Sliema,Recreation,Yes
319,"11578519110",Queen Elizabeth II Pub,,,,,,,,"""amenity""=>""pub""",Tas-Sliema,Recreation,Yes
320,"11578628131",,,,,,,,,"""addr:housenumber""=>""26-27"",""addr:street""=>""Triq Robert Arrigo""",Tas-Sliema,Others,Yes
321,"6029375986",Terrace Restaurant Sliema,,,,,,,,"""addr:street""=>""Ix-Xatt ta' Tigné"",""amenity""=>""restaurant"",""cuisine""=>""mediterranean"",""email""=>""bookings@terracerestaurant.mt"",""internet_access""=>""wlan"",""mobile""=>""+356 7976 7838"",""opening_hours""=>""Mo-Su 09:00-23:05"",""website""=>""https://terracerestaurant.mt/""",Tas-Sliema,Recreation,Yes
322,"3344204818",Black Gold Saloon Malta,,,,,,,,"""addr:city""=>""Tas-Sliema"",""addr:country""=>""MT"",""addr:street""=>""Triq Ix-Xatt"",""amenity""=>""bar"",""check_date""=>""2025-08-23"",""phone""=>""+356 2133 4808""",Tas-Sliema,Recreation,Yes
323,"4262809189",mercer,,,,,,,,"""amenity""=>""hospital"",""healthcare""=>""hospital""",Tas-Sliema,Medical Purpose,Yes
324,"5284122422",TreAngeli,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""italian"",""internet_access""=>""wlan""",Tas-Sliema,Recreation,Yes
325,"4245071988",Pace's Guest House,,,,,,,,"""addr:housenumber""=>""10"",""addr:street""=>""Triq Sant' Agata"",""check_date""=>""2025-06-27"",""internet_access""=>""wlan"",""phone""=>""+35621343357"",""tourism""=>""hostel""",Tas-Sliema,Recreation,Yes
326,"2082513520",Tex-Mex,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""mexican"",""smoking""=>""no""",Tas-Sliema,Recreation,Yes
327,"3344204819","Med Asia;medAsia",,,,,,,,"""amenity""=>""bar;restaurant"",""cuisine""=>""indian""",Tas-Sliema,Others,Yes
328,"919952567",,,,,,,,,"""amenity""=>""fast_food""",Tas-Sliema,Recreation,Yes
330,"4245083172",Kennedy,,,,,,,,"""shop""=>""hairdresser""",Tas-Sliema,Shopping,Yes
333,"3344204811",Gadget Gadget,,,,,,,,"""shop""=>""yes""",Tas-Sliema,Shopping,Yes
334,"3344204812",Malta Comics,,,,,,,,"""shop""=>""yes""",Tas-Sliema,Shopping,Yes
335,"4366374895",Maltese Bread,,,,,,,,"""shop""=>""bakery""",Tas-Sliema,Shopping,Yes
336,"3344204813",Tally Weijl,,,,,,,,"""brand""=>""Tally Weijl"",""brand:wikidata""=>""Q689695"",""brand:wikipedia""=>""en:Tally Weijl"",""clothes""=>""women"",""shop""=>""clothes""",Tas-Sliema,Shopping,Yes
337,"5646202621",Euro Foods,,,,,,,,"""addr:housenumber""=>""334"",""addr:street""=>""Triq Manwel Dimech"",""check_date""=>""2025-06-27"",""mobile""=>""+356 7939 0949"",""shop""=>""convenience""",Tas-Sliema,Shopping,Yes
338,"6222667137",Caffé Berry,,,,,,,,"""addr:street""=>""Triq San Duminku"",""amenity""=>""bar"",""opening_hours""=>""Mo-Sa 07:30-19:00; Su 09:00-14:00""",Tas-Sliema,Recreation,Yes
339,"6222717553",Soap Café,,,,,,,,"""addr:housenumber""=>""65"",""addr:street""=>""Triq San Duminku"",""contact:facebook""=>""soapcafemalta"",""email""=>""info@soapcafemalta.com"",""mobile""=>""+356 9988 3675"",""opening_hours""=>""Mo-Fr 10:00-14:00,16:00-18:00; Sa 10:00-14:00"",""shop""=>""beauty"",""website""=>""https://soapcafemalta.com/""",Tas-Sliema,Shopping,Yes
340,"6236441873",Tchibo,,,,,,,,"""addr:housenumber""=>""41"",""addr:street""=>""The Strand"",""opening_hours""=>""Mo-Su 09:30-19:30"",""phone""=>""+356 2732 7723"",""shop""=>""yes"",""website""=>""https://www.tchibo.com.mt/""",Tas-Sliema,Shopping,Yes
343,"6593148014",The Brew,,,,,,,,"""addr:street""=>""The Strand"",""amenity""=>""pub;bar""",Tas-Sliema,Others,Yes
344,"6644613602",The Brew,,,,,,,,"""amenity""=>""bar""",Tas-Sliema,Recreation,Yes
345,"6943208385",Il-Malti,,,,,,,,"""addr:housenumber""=>""96"",""addr:street""=>""The Strand"",""amenity""=>""restaurant"",""cuisine""=>""mediterranean"",""opening_hours""=>""Mo-Su 11:00-23:00"",""phone""=>""+356 2133 7349"",""website""=>""https://il-malti.com""",Tas-Sliema,Recreation,Yes
346,"9197951307",Ruin Box,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23""",Tas-Sliema,Recreation,Yes
347,"9198056622",Ruin Pub,,,,,,,,"""amenity""=>""bar""",Tas-Sliema,Recreation,Yes
348,"9288466251",Two Pillows,,,,,,,,"""tourism""=>""hostel""",Tas-Sliema,Recreation,Yes
349,"9952984670",Kebab Royal,,,,,,,,"""amenity""=>""fast_food"",""cuisine""=>""kebab""",Tas-Sliema,Recreation,Yes
350,"10050023921",Knisja tal-Qalb Imqaddsa ta' Marija,,,,,,,,"""addr:city""=>""Tas-Sliema"",""addr:country""=>""MT"",""addr:street""=>""Triq San Trofimu"",""amenity""=>""place_of_worship"",""check_date""=>""2025-06-27"",""denomination""=>""roman_catholic"",""religion""=>""christian""",Tas-Sliema,Recreation,Yes
351,"10839291323",Lady Todd,,,,,,,,"""contact:website""=>""http://lady-todd.sliema-hotels.com/de/"",""tourism""=>""hotel""",Tas-Sliema,Recreation,Yes
352,"11578490322",,,,,,,,,"""amenity""=>""bicycle_parking"",""bicycle_parking""=>""stands"",""capacity""=>""2"",""covered""=>""no""",Tas-Sliema,Others,Yes
353,"11578493785",Bad Hombre,,,,,,,,"""amenity""=>""casino""",Tas-Sliema,Recreation,Yes
354,"11578495996",The Black Sheep,,,,,,,,"""amenity""=>""restaurant""",Tas-Sliema,Recreation,Yes
355,"11578511270",Black Bull,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23""",Tas-Sliema,Recreation,Yes
356,"11578511509",French Barber,,,,,,,,"""hairdresser""=>""barber"",""male""=>""only"",""shop""=>""hairdresser""",Tas-Sliema,Shopping,Yes
357,"11578519108",Fifi's,,,,,,,,"""shop""=>""beauty""",Tas-Sliema,Shopping,Yes
358,"12049464269",The Londoner Hotel Sliema,,,,,,,,"""addr:housenumber""=>""82"",""addr:postcode""=>""1022"",""addr:street""=>""Triq Ix-Xatt"",""check_date""=>""2025-08-23"",""email""=>""res.sliema@thelondonerhotels.mt"",""internet_access""=>""wlan"",""opening_hours""=>""Mo-Su 08:00-24:00"",""phone""=>""(+356) 27131896"",""tourism""=>""hotel"",""website""=>""https://thelondonerhotels.mt/the-londoner-hotel-sliema/""",Tas-Sliema,Recreation,Yes
359,"12072352169",Trattoria del Mare - Malta Restaurant,,,,,,,,"""addr:postcode""=>""1022"",""addr:street""=>""Triq Ix-Xatt"",""amenity""=>""restaurant"",""contact:facebook""=>""trattoriadelmaremalta"",""contact:instagram""=>""trattoriadelmaremalta"",""cuisine""=>""italian"",""opening_hours""=>""Mo-Su 12:00-23:00"",""website""=>""https://lemajolichemalta.com/trattoria-del-mare/""",Tas-Sliema,Recreation,Yes
360,"12072380369",Rumour Bar & Kitchen,,,,,,,,"""addr:housenumber""=>""71"",""addr:postcode""=>""1022"",""addr:street""=>""The Strand"",""amenity""=>""restaurant"",""contact:facebook""=>""rumourbarandkitchen"",""contact:instagram""=>""rumourbarmalta"",""cuisine""=>""hungarian"",""diet:vegetarian""=>""yes"",""email""=>""rumourbarmalta@gmail.com"",""internet_access""=>""wlan"",""mobile""=>""+356 9935 5210"",""opening_hours""=>""Mo-Su 12:00-02:00"",""website:menu""=>""https://wolt.com/en/mlt/malta/restaurant/rumour-bar-kitchen""",Tas-Sliema,Recreation,Yes
361,"12072396069",Gourmet Cocktail Bar & Grill,,,,,,,,"""addr:housenumber""=>""59B"",""addr:postcode""=>""1022"",""addr:street""=>""The Strand"",""amenity""=>""restaurant"",""contact:facebook""=>""100039993679794"",""cuisine""=>""barbecue;mediterranean"",""email""=>""gourmetbargrill@gmail.com"",""opening_hours""=>""Su-Fr 12:00-23:00; Sa 12:00-01:00"",""phone""=>""+356 2783 4069""",Tas-Sliema,Recreation,Yes
362,"12347875516",pudra,,,,,,,,"""shop""=>""beauty""",Tas-Sliema,Shopping,Yes
364,"12393429960",,,,,,,,,"""amenity""=>""parking"",""parking""=>""street_side""",Tas-Sliema,Others,Yes
365,"12963976015",Casa Marija,,,,,,,,"""amenity""=>""social_facility"",""social_facility""=>""nursing_home"",""social_facility:for""=>""senior""",Tas-Sliema,Personal Errands,Yes
366,"13029822444",The malta florist,,,,,,,,"""delivery""=>""Mo-Fr 10:00-20:00; Sa 09:30-17:00; Su 09:00-12:00 \""pre booking required 48 hours in advance for Sunday delivery\""; Ph off"",""email""=>""info@themaltaflorist.com"",""mobile""=>""+35 69 923 81 63"",""opening_hours""=>""Mo-Fr 15:30-20:30; Sa 09:00-13:00; Su off; PH off"",""phone""=>""+35 69 971 47 43"",""shop""=>""florist"",""website""=>""https://maltaflorist.com/"",""wheelchair""=>""no""",Tas-Sliema,Shopping,Yes
369,"11578627434",,,,,,,,,"""check_date""=>""2025-08-23"",""disused:amenity""=>""charging_station"",""operator""=>""GoTo""",Tas-Sliema,Others,Yes
370,"3344204817",Kalama’,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""fish_and_chips;seafood"",""diet:vegetarian""=>""yes"",""name:en""=>""Fritto - Fish Street Foot"",""opening_hours""=>""Mo-Sa 08:30-24:00"",""wheelchair""=>""yes""",Tas-Sliema,Recreation,Yes
373,"10282180609",DOMA,,,,,,,,"""addr:street""=>""Triq Parisio"",""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""korean""",Tas-Sliema,Recreation,Yes
374,"11742868500",Plan B The Strand,,,,,,,,"""addr:city""=>""Tas-Sliema"",""addr:country""=>""MT"",""addr:housenumber""=>""110"",""addr:postcode""=>""SLM 1020"",""addr:street""=>""Triq Ix-Xatt"",""check_date""=>""2025-08-23"",""check_date:currency:XBT""=>""2025-07-16"",""contact:facebook""=>""https://www.facebook.com/profile.php?id=100090607183294"",""contact:instagram""=>""planb_barbershop"",""currency:XBT""=>""yes"",""email""=>""info@planbbarber.com"",""male""=>""yes"",""mobile""=>""+356 9931 9792"",""payment:blink""=>""yes"",""payment:lightning""=>""yes"",""payment:lightning_contactless""=>""yes"",""payment:onchain""=>""yes"",""shop""=>""hairdresser"",""website""=>""https://www.planbbarber.com/""",Tas-Sliema,Shopping,Yes
377,"2803604210",Chequers,,,,,,,,"""amenity""=>""bar"",""check_date""=>""2025-08-23""",Tas-Sliema,Recreation,Yes
378,"4846599523",,,,,,,,,"""tourism""=>""hotel""",Tas-Sliema,Recreation,Yes
379,"13092813554",Taj Mahal Indian Kitchen,,,,,,,,"""amenity""=>""restaurant"",""check_date""=>""2025-08-23"",""cuisine""=>""indian""",Tas-Sliema,Recreation,Yes
380,"13092813555",Al-Madina Cash and Carry,,,,,,,,"""check_date""=>""2025-08-23"",""shop""=>""supermarket""",Tas-Sliema,Shopping,Yes
383,"3344204797",Hammett's Gastro Bar,,,,,,,,"""addr:postcode""=>""SLM 3011"",""amenity""=>""cafe"",""contact:facebook""=>""hammettsgastrobar"",""contact:instagram""=>""hammettsgastrobar"",""email""=>""gastrobar@hammetts.com.mt"",""opening_hours""=>""Mo-Th 17:00-23:00; Fr 00:00-23:00; Sa-Su 11:00-23:00"",""phone""=>""+35621341116"",""website""=>""https://www.hammettsgastrobar.com/""",Tas-Sliema,Recreation,Yes
386,"2023884365",Burger King,,,,,,,,"""addr:city""=>""Tas-Sliema"",""addr:country""=>""MT"",""addr:street""=>""Tigné Seafront"",""alt_name""=>""Burger King Sliema"",""amenity""=>""fast_food"",""brand""=>""Burger King"",""brand:wikidata""=>""Q177054"",""brand:wikipedia""=>""en:Burger King"",""cuisine""=>""burger"",""takeaway""=>""yes"",""website""=>""https://burgerking.com.mt/store/burger-king-sliema/""",Tas-Sliema,Recreation,Yes
